;draw_pred;home_pred;away_pred;prediction;label_x;config.;folder;epoch;label_y
2576105;0.17805306613445282;0.03397677466273308;0.787970244884491;2.0;2.0;526.0;0.0;9.0;Napoli - Juventus, 0 - 1
2576190;0.00412726029753685;0.995826780796051;4.5959754061186686e-05;1.0;1.0;526.0;0.0;9.0;Roma - Benevento, 5 - 2
2500002;0.21569471061229706;0.6678357124328613;0.11646968126296997;1.0;0.0;526.0;0.0;9.0;Leicester City - AFC Bournemouth, 1 - 1
2499939;0.2422839254140854;0.030788250267505646;0.7269278168678284;2.0;1.0;526.0;0.0;9.0;AFC Bournemouth - Arsenal, 2 - 1
2500097;0.029424218460917473;0.9666852951049805;0.0038904636166989803;1.0;1.0;526.0;0.0;9.0;Tottenham Hotspur - Leicester City, 5 - 4
2516877;0.31232014298439026;0.14880937337875366;0.5388704538345337;2.0;1.0;526.0;0.0;9.0;Freiburg - Borussia M'gladbach, 1 - 0
2576295;0.08476223051548004;0.9009760618209839;0.014261758886277676;1.0;2.0;526.0;0.0;9.0;Juventus - Napoli, 0 - 1
2499867;0.0807591900229454;0.0017968666506931186;0.9174439311027527;2.0;0.0;526.0;0.0;9.0;Watford - Tottenham Hotspur, 1 - 1
2500010;0.004651445429772139;0.9952672719955444;8.125380554702133e-05;1.0;1.0;526.0;0.0;9.0;Arsenal - Watford, 3 - 0
2517013;0.357641339302063;0.3682348430156708;0.2741237282752991;1.0;2.0;526.0;0.0;9.0;Eintracht Frankfurt - Hertha BSC, 0 - 3
2499973;0.34365740418434143;0.5955719947814941;0.06077061966061592;1.0;0.0;526.0;0.0;9.0;Crystal Palace - Newcastle United, 1 - 1
2500047;0.29076188802719116;0.07849323749542236;0.6307448744773865;2.0;2.0;526.0;0.0;9.0;Watford - Burnley, 1 - 2
2565820;0.0037481344770640135;3.492685664241435e-06;0.9962484240531921;2.0;2.0;526.0;0.0;9.0;M\u00e1laga - Barcelona, 0 - 2
2565660;0.15386028587818146;0.0964304655790329;0.7497092485427856;2.0;0.0;526.0;0.0;9.0;Athletic Club - Villarreal, 1 - 1
2565773;0.028919097036123276;0.9611307382583618;0.009950084611773491;1.0;0.0;526.0;0.0;9.0;Celta de Vigo - Espanyol, 2 - 2
2576309;0.10931959003210068;0.8292520046234131;0.061428386718034744;1.0;0.0;526.0;0.0;9.0;Lazio - Atalanta, 1 - 1
2500844;0.005365269724279642;3.86325700674206e-06;0.9946308135986328;2.0;1.0;526.0;0.0;9.0;Strasbourg - PSG, 2 - 1
2565645;0.05905710533261299;0.9187068939208984;0.0222359299659729;1.0;1.0;526.0;0.0;9.0;Getafe - Real Sociedad, 2 - 1
2500936;0.15913718938827515;0.7239664793014526;0.1168963760137558;1.0;0.0;526.0;0.0;9.0;Amiens SC - Toulouse, 0 - 0
2501042;0.24404503405094147;0.0784425213932991;0.6775124073028564;2.0;2.0;526.0;0.0;9.0;Nantes - Montpellier, 0 - 2
2501039;0.004133861046284437;0.9958198070526123;4.6311019104905427e-05;1.0;1.0;526.0;0.0;9.0;Olympique Lyonnais - Troyes, 3 - 0
2500778;0.09255848824977875;0.004122942220419645;0.9033185243606567;2.0;0.0;526.0;0.0;9.0;Olympique Marseille - PSG, 2 - 2
2500995;0.05058619752526283;0.007407509256154299;0.9420062303543091;2.0;2.0;526.0;0.0;9.0;Troyes - Nice, 0 - 2
2565709;0.15043994784355164;0.06276189535856247;0.7867981195449829;2.0;2.0;526.0;0.0;9.0;Deportivo La Coru\u00f1a - Celta de Vigo, 1 - 3
2516830;0.10868138819932938;0.8671759366989136;0.02414272539317608;1.0;1.0;526.0;0.0;9.0;RB Leipzig - Hannover 96, 2 - 1
2501000;0.011812668293714523;0.9871657490730286;0.0010216195369139314;1.0;0.0;526.0;0.0;9.0;Olympique Marseille - Montpellier, 0 - 0
2500007;0.03545168414711952;0.9632937908172607;0.0012546093203127384;1.0;1.0;526.0;0.0;9.0;Tottenham Hotspur - Huddersfield Town, 2 - 0
2517031;0.006767597049474716;0.9927456974983215;0.0004866175295319408;1.0;1.0;526.0;0.0;9.0;Borussia M'gladbach - Freiburg, 3 - 1
