;draw_pred;home_pred;away_pred;prediction;label_x;config.;folder;epoch;label_y
2576114;0.2725884020328522;0.39145714044570923;0.3359543979167938;1.0;1.0;35.0;0.0;99.0;Milan - Bologna, 2 - 1
2499872;0.24689018726348877;0.4890648126602173;0.26404494047164917;1.0;0.0;35.0;0.0;99.0;Liverpool - Everton, 1 - 1
2500995;0.23099523782730103;0.5084383487701416;0.26056644320487976;1.0;2.0;35.0;0.0;99.0;Troyes - Nice, 0 - 2
2500865;0.28104615211486816;0.3614249527454376;0.357528954744339;1.0;1.0;35.0;0.0;99.0;Troyes - Amiens SC, 1 - 0
2576118;0.23562000691890717;0.485576331615448;0.27880361676216125;1.0;1.0;35.0;0.0;99.0;Udinese - Benevento, 2 - 0
2500010;0.23653781414031982;0.5204768776893616;0.2429853230714798;1.0;1.0;35.0;0.0;99.0;Arsenal - Watford, 3 - 0
2499939;0.26766642928123474;0.41904687881469727;0.3132866322994232;1.0;1.0;35.0;0.0;99.0;AFC Bournemouth - Arsenal, 2 - 1
2499987;0.23235420882701874;0.5326823592185974;0.23496341705322266;1.0;1.0;35.0;0.0;99.0;Tottenham Hotspur - Arsenal, 1 - 0
2499940;0.21212004125118256;0.5885041952133179;0.19937582314014435;1.0;0.0;35.0;0.0;99.0;Chelsea - Leicester City, 0 - 0
2501049;0.2899165153503418;0.3239053189754486;0.38617822527885437;2.0;0.0;35.0;0.0;99.0;Guingamp - Olympique Marseille, 3 - 3
2576142;0.27380433678627014;0.39576661586761475;0.3304291069507599;1.0;2.0;35.0;0.0;99.0;Crotone - Napoli, 0 - 1
2576189;0.2805041968822479;0.3603741526603699;0.3591216504573822;1.0;0.0;35.0;0.0;99.0;Crotone - Atalanta, 1 - 1
2576263;0.2517274022102356;0.46394822001457214;0.2843243479728699;1.0;2.0;35.0;0.0;99.0;Roma - Fiorentina, 0 - 2
2576095;0.24699725210666656;0.4887300133705139;0.26427268981933594;1.0;0.0;35.0;0.0;99.0;Lazio - Fiorentina, 1 - 1
2500976;0.27922993898391724;0.34140199422836304;0.3793680667877197;2.0;0.0;35.0;0.0;99.0;Amiens SC - Troyes, 1 - 1
2576311;0.21938614547252655;0.537362277507782;0.24325154721736908;1.0;1.0;35.0;0.0;99.0;Juventus - Bologna, 3 - 1
2500891;0.22262446582317352;0.5601382255554199;0.21723726391792297;1.0;1.0;35.0;0.0;99.0;Olympique Marseille - Strasbourg, 2 - 0
2565818;0.2206062227487564;0.5491573214530945;0.23023642599582672;1.0;2.0;35.0;0.0;99.0;Eibar - Real Madrid, 1 - 2
2565910;0.21195796132087708;0.5598356127738953;0.22820636630058289;1.0;1.0;35.0;0.0;99.0;Espanyol - M\u00e1laga, 4 - 1
2500022;0.26836642622947693;0.40498805046081543;0.32664555311203003;1.0;1.0;35.0;0.0;99.0;Leicester City - Arsenal, 3 - 1
2500844;0.24894633889198303;0.48259493708610535;0.26845869421958923;1.0;1.0;35.0;0.0;99.0;Strasbourg - PSG, 2 - 1
2576201;0.27067482471466064;0.39676496386528015;0.3325602114200592;1.0;0.0;35.0;0.0;99.0;Atalanta - Fiorentina, 1 - 1
2516891;0.25429385900497437;0.4653552770614624;0.2803507447242737;1.0;2.0;35.0;0.0;99.0;Stuttgart - Bayern M\u00fcnchen, 0 - 1
2576161;0.253212034702301;0.4395824372768402;0.3072054982185364;1.0;2.0;35.0;0.0;99.0;Hellas Verona - Crotone, 0 - 3
2500838;0.23603422939777374;0.5219600200653076;0.242005854845047;1.0;1.0;35.0;0.0;99.0;Lille - Toulouse, 1 - 0
2499859;0.25233471393585205;0.47174397110939026;0.2759213447570801;1.0;0.0;35.0;0.0;99.0;AFC Bournemouth - Southampton, 1 - 1
2500939;0.2807004153728485;0.35840022563934326;0.3608993887901306;2.0;0.0;35.0;0.0;99.0;Lille - Olympique Lyonnais, 2 - 2
2499973;0.2760638892650604;0.2983509302139282;0.4255851209163666;2.0;0.0;35.0;0.0;99.0;Crystal Palace - Newcastle United, 1 - 1
2517042;0.25160640478134155;0.47409701347351074;0.2742966115474701;1.0;1.0;35.0;0.0;99.0;Hamburger SV - Borussia M'gladbach, 2 - 1
2500929;0.298562228679657;0.27044129371643066;0.43099644780158997;2.0;0.0;35.0;0.0;99.0;Guingamp - Caen, 0 - 0
2501059;0.24507325887680054;0.49471423029899597;0.2602125108242035;1.0;1.0;35.0;0.0;99.0;Olympique Marseille - Amiens SC, 2 - 1
2500095;0.26272982358932495;0.4367535710334778;0.3005165755748749;1.0;2.0;35.0;0.0;99.0;Southampton - Manchester City, 0 - 1
2565658;0.22395670413970947;0.5422982573509216;0.2337450534105301;1.0;2.0;35.0;0.0;99.0;Legan\u00e9s - Barcelona, 0 - 3
2517039;0.2731555700302124;0.3875668942928314;0.33927756547927856;1.0;1.0;35.0;0.0;99.0;Freiburg - Augsburg, 2 - 0
2500936;0.23407459259033203;0.4943810999393463;0.27154430747032166;1.0;0.0;35.0;0.0;99.0;Amiens SC - Toulouse, 0 - 0
2565771;0.21853069961071014;0.544914186000824;0.23655512928962708;1.0;1.0;35.0;0.0;99.0;Valencia - Levante, 3 - 1
2499883;0.2594594359397888;0.4480678141117096;0.292472779750824;1.0;1.0;35.0;0.0;99.0;Crystal Palace - Watford, 2 - 1
2516937;0.2582450807094574;0.4521930515766144;0.28956183791160583;1.0;0.0;35.0;0.0;99.0;K\u00f6ln - Hannover 96, 1 - 1
