;draw_pred;home_pred;away_pred;prediction;label_x;config.;folder;epoch;label_y
2576105;0.243939608335495;0.430041640996933;0.326018750667572;1.0;2.0;50.0;0.0;99.0;Napoli - Juventus, 0 - 1
2500995;0.26091286540031433;0.34839123487472534;0.39069584012031555;2.0;2.0;50.0;0.0;99.0;Troyes - Nice, 0 - 2
2499815;0.22048261761665344;0.540036141872406;0.23948130011558533;1.0;1.0;50.0;0.0;99.0;Liverpool - Huddersfield Town, 3 - 0
2499859;0.23679813742637634;0.47691062092781067;0.286291241645813;1.0;0.0;50.0;0.0;99.0;AFC Bournemouth - Southampton, 1 - 1
2576292;0.2575598955154419;0.4092683792114258;0.3331717550754547;1.0;1.0;50.0;0.0;99.0;Sassuolo - Fiorentina, 1 - 0
2565916;0.21884968876838684;0.5382941961288452;0.24285605549812317;1.0;1.0;50.0;0.0;99.0;Real Sociedad - Legan\u00e9s, 3 - 2
2565898;0.2564011514186859;0.41593751311302185;0.32766130566596985;1.0;2.0;50.0;0.0;99.0;Las Palmas - Getafe, 0 - 1
2501000;0.2439362108707428;0.4576464891433716;0.29841727018356323;1.0;0.0;50.0;0.0;99.0;Olympique Marseille - Montpellier, 0 - 0
2565910;0.23646891117095947;0.4797739088535309;0.28375717997550964;1.0;1.0;50.0;0.0;99.0;Espanyol - M\u00e1laga, 4 - 1
2516972;0.24362589418888092;0.41159623861312866;0.3447778522968292;1.0;0.0;50.0;0.0;99.0;Stuttgart - RB Leipzig, 0 - 0
2501006;0.25576674938201904;0.38231903314590454;0.3619142174720764;1.0;0.0;50.0;0.0;99.0;Angers SCO - Nice, 1 - 1
2565801;0.2212170511484146;0.5179580450057983;0.26082491874694824;1.0;1.0;50.0;0.0;99.0;Getafe - Deportivo La Coru\u00f1a, 3 - 0
2516834;0.24956737458705902;0.4428405463695526;0.3075920343399048;1.0;1.0;50.0;0.0;99.0;Eintracht Frankfurt - Werder Bremen, 2 - 1
2501040;0.23923592269420624;0.45820939540863037;0.3025546371936798;1.0;1.0;50.0;0.0;99.0;Olympique Marseille - Nice, 2 - 1
2576215;0.25435909628868103;0.3334820568561554;0.4121588468551636;2.0;2.0;50.0;0.0;99.0;Cagliari - Napoli, 0 - 5
2500936;0.25160518288612366;0.44042283296585083;0.3079719841480255;1.0;0.0;50.0;0.0;99.0;Amiens SC - Toulouse, 0 - 0
2576320;0.24476848542690277;0.4546981155872345;0.3005334734916687;1.0;2.0;50.0;0.0;99.0;Bologna - Chievo, 1 - 2
2565709;0.2416626513004303;0.42220592498779297;0.33613136410713196;1.0;2.0;50.0;0.0;99.0;Deportivo La Coru\u00f1a - Celta de Vigo, 1 - 3
2500838;0.24306510388851166;0.45717644691467285;0.29975852370262146;1.0;1.0;50.0;0.0;99.0;Lille - Toulouse, 1 - 0
2500887;0.24243876338005066;0.4683195948600769;0.28924161195755005;1.0;1.0;50.0;0.0;99.0;Angers SCO - Troyes, 3 - 1
2500097;0.24422892928123474;0.425477534532547;0.33029356598854065;1.0;1.0;50.0;0.0;99.0;Tottenham Hotspur - Leicester City, 5 - 4
2565776;0.2489425241947174;0.34236350655555725;0.40869399905204773;2.0;2.0;50.0;0.0;99.0;M\u00e1laga - Atl\u00e9tico Madrid, 0 - 1
2565907;0.2307484745979309;0.47280874848365784;0.29644280672073364;1.0;0.0;50.0;0.0;99.0;Barcelona - Real Madrid, 2 - 2
2500932;0.24169549345970154;0.4488300085067749;0.309474378824234;1.0;0.0;50.0;0.0;99.0;Nantes - Lille, 2 - 2
2516965;0.24208445847034454;0.44507649540901184;0.31283897161483765;1.0;1.0;50.0;0.0;99.0;Borussia Dortmund - Eintracht Frankfurt, 3 - 2
2516871;0.2505427598953247;0.4158802926540375;0.33357691764831543;1.0;0.0;50.0;0.0;99.0;Hamburger SV - Wolfsburg, 0 - 0
2565809;0.22490893304347992;0.5058919787406921;0.269199013710022;1.0;2.0;50.0;0.0;99.0;Villarreal - Girona, 0 - 2
2565669;0.2475549876689911;0.3818053901195526;0.3706395626068115;1.0;2.0;50.0;0.0;99.0;Levante - Atl\u00e9tico Madrid, 0 - 5
2565693;0.2394406795501709;0.47760242223739624;0.28295689821243286;1.0;1.0;50.0;0.0;99.0;Deportivo La Coru\u00f1a - Legan\u00e9s, 1 - 0
2499883;0.23793873190879822;0.4762233793735504;0.28583791851997375;1.0;1.0;50.0;0.0;99.0;Crystal Palace - Watford, 2 - 1
2565764;0.23109076917171478;0.501987874507904;0.26692140102386475;1.0;1.0;50.0;0.0;99.0;Eibar - Sevilla, 5 - 1
2565653;0.21492312848567963;0.5509616136550903;0.23411516845226288;1.0;1.0;50.0;0.0;99.0;Barcelona - Sevilla, 2 - 1
2576295;0.23312979936599731;0.44761019945144653;0.31926003098487854;1.0;2.0;50.0;0.0;99.0;Juventus - Napoli, 0 - 1
2516832;0.24657504260540009;0.3885003626346588;0.3649246096611023;1.0;2.0;50.0;0.0;99.0;Freiburg - Schalke 04, 0 - 1
2517013;0.23939475417137146;0.44796380400657654;0.312641441822052;1.0;2.0;50.0;0.0;99.0;Eintracht Frankfurt - Hertha BSC, 0 - 3
2500010;0.2230498194694519;0.5344190001487732;0.2425311654806137;1.0;1.0;50.0;0.0;99.0;Arsenal - Watford, 3 - 0
2501025;0.2522318959236145;0.4209650158882141;0.326803058385849;1.0;1.0;50.0;0.0;99.0;Toulouse - Angers SCO, 2 - 0
2517003;0.24283887445926666;0.4325391948223114;0.32462191581726074;1.0;0.0;50.0;0.0;99.0;Werder Bremen - RB Leipzig, 1 - 1
2516877;0.24801798164844513;0.4002833962440491;0.351698637008667;1.0;1.0;50.0;0.0;99.0;Freiburg - Borussia M'gladbach, 1 - 0
2576318;0.23154430091381073;0.5043161511421204;0.2641395926475525;1.0;0.0;50.0;0.0;99.0;Napoli - Torino, 2 - 2
2516920;0.24882765114307404;0.4137362241744995;0.33743607997894287;1.0;0.0;50.0;0.0;99.0;Hertha BSC - Hoffenheim, 1 - 1
2565651;0.24068574607372284;0.47095367312431335;0.2883606255054474;1.0;1.0;50.0;0.0;99.0;Deportivo Alav\u00e9s - Espanyol, 1 - 0
2517025;0.25123316049575806;0.3802788257598877;0.36848801374435425;1.0;1.0;50.0;0.0;99.0;Mainz 05 - RB Leipzig, 3 - 0
2516924;0.2567429840564728;0.40894410014152527;0.33431297540664673;1.0;1.0;50.0;0.0;99.0;Augsburg - Eintracht Frankfurt, 3 - 0
2576220;0.24771644175052643;0.42826420068740845;0.3240194022655487;1.0;1.0;50.0;0.0;99.0;Genoa - Cagliari, 2 - 1
2516927;0.24041950702667236;0.4533703327178955;0.30621010065078735;1.0;0.0;50.0;0.0;99.0;Wolfsburg - Stuttgart, 1 - 1
2501017;0.24810795485973358;0.38623911142349243;0.3656529486179352;1.0;2.0;50.0;0.0;99.0;Bordeaux - PSG, 0 - 1
2565671;0.24250176548957825;0.4372335970401764;0.32026469707489014;1.0;0.0;50.0;0.0;99.0;Deportivo La Coru\u00f1a - Athletic Club, 2 - 2
2499846;0.25350651144981384;0.3909132182598114;0.35558027029037476;1.0;0.0;50.0;0.0;99.0;Swansea City - AFC Bournemouth, 0 - 0
2565815;0.22526970505714417;0.5207800269126892;0.2539502680301666;1.0;1.0;50.0;0.0;99.0;Real Sociedad - Deportivo Alav\u00e9s, 2 - 1
2576088;0.2436482012271881;0.4607158899307251;0.29563596844673157;1.0;2.0;50.0;0.0;99.0;Udinese - Cagliari, 0 - 1
2499940;0.235731303691864;0.48173636198043823;0.28253233432769775;1.0;0.0;50.0;0.0;99.0;Chelsea - Leicester City, 0 - 0
2517034;0.25552859902381897;0.4165554940700531;0.32791590690612793;1.0;1.0;50.0;0.0;99.0;Hannover 96 - Hertha BSC, 3 - 1
2501059;0.22874438762664795;0.5142834782600403;0.2569721043109894;1.0;1.0;50.0;0.0;99.0;Olympique Marseille - Amiens SC, 2 - 1
2500844;0.25051507353782654;0.35699203610420227;0.3924929201602936;2.0;1.0;50.0;0.0;99.0;Strasbourg - PSG, 2 - 1
2500067;0.24865664541721344;0.40434256196022034;0.3470008075237274;1.0;0.0;50.0;0.0;99.0;Watford - Crystal Palace, 0 - 0
2576257;0.2522766888141632;0.4166250228881836;0.33109837770462036;1.0;2.0;50.0;0.0;99.0;Cagliari - Torino, 0 - 4
2516821;0.24441206455230713;0.4409378468990326;0.31465011835098267;1.0;2.0;50.0;0.0;99.0;Hoffenheim - Borussia M'gladbach, 1 - 3
2576310;0.2561512887477875;0.4169585406780243;0.3268902003765106;1.0;1.0;50.0;0.0;99.0;SPAL - Benevento, 2 - 0
2499738;0.24825280904769897;0.42644229531288147;0.3253048360347748;1.0;1.0;50.0;0.0;99.0;West Ham United - Southampton, 3 - 0
2576288;0.22271262109279633;0.5400583744049072;0.23722900450229645;1.0;1.0;50.0;0.0;99.0;Napoli - Udinese, 4 - 2
2501043;0.2351393848657608;0.47809484601020813;0.2867657244205475;1.0;1.0;50.0;0.0;99.0;Rennes - Strasbourg, 2 - 1
2501041;0.24980120360851288;0.43807554244995117;0.31212320923805237;1.0;2.0;50.0;0.0;99.0;Metz - Angers SCO, 1 - 2
2516942;0.24225576221942902;0.46161025762557983;0.29613396525382996;1.0;1.0;50.0;0.0;99.0;Eintracht Frankfurt - RB Leipzig, 2 - 1
2500812;0.22919461131095886;0.4971042275428772;0.27370110154151917;1.0;0.0;50.0;0.0;99.0;Olympique Lyonnais - Montpellier, 0 - 0
2501032;0.21895931661128998;0.547565221786499;0.2334754765033722;1.0;0.0;50.0;0.0;99.0;PSG - Guingamp, 2 - 2
2516998;0.25401872396469116;0.40630197525024414;0.3396793007850647;1.0;0.0;50.0;0.0;99.0;Hamburger SV - Schalke 04, 3 - 2
2499925;0.24872450530529022;0.45711347460746765;0.2941620647907257;1.0;0.0;50.0;0.0;99.0;Newcastle United - Brighton & Hove Albion, 0 - 0
2500778;0.24538730084896088;0.3781208395957947;0.3764917850494385;1.0;0.0;50.0;0.0;99.0;Olympique Marseille - PSG, 2 - 2
2565719;0.2506664991378784;0.41328126192092896;0.3360522985458374;1.0;2.0;50.0;0.0;99.0;Las Palmas - Eibar, 1 - 2
2499886;0.24781599640846252;0.43227699398994446;0.3199070990085602;1.0;2.0;50.0;0.0;99.0;Southampton - Leicester City, 1 - 4
2516929;0.242181658744812;0.4802759289741516;0.277542382478714;1.0;1.0;50.0;0.0;99.0;Borussia Dortmund - Hamburger SV, 2 - 0
2500035;0.2459513545036316;0.4810628890991211;0.2729858458042145;1.0;1.0;50.0;0.0;99.0;Newcastle United - Huddersfield Town, 1 - 0
2516978;0.2502497136592865;0.46560531854629517;0.28414490818977356;1.0;1.0;50.0;0.0;99.0;Eintracht Frankfurt - Mainz 05, 3 - 0
2499909;0.24888107180595398;0.43432676792144775;0.31679221987724304;1.0;0.0;50.0;0.0;99.0;AFC Bournemouth - West Ham United, 3 - 3
2576053;0.2421008199453354;0.4375913143157959;0.32030782103538513;1.0;1.0;50.0;0.0;99.0;Fiorentina - Torino, 3 - 0
2516933;0.2507549822330475;0.4534396529197693;0.29580533504486084;1.0;1.0;50.0;0.0;99.0;Eintracht Frankfurt - K\u00f6ln, 4 - 2
2565758;0.2427838295698166;0.4511471688747406;0.306069016456604;1.0;1.0;50.0;0.0;99.0;Deportivo Alav\u00e9s - Celta de Vigo, 2 - 1
2576095;0.23556630313396454;0.4824359118938446;0.28199777007102966;1.0;0.0;50.0;0.0;99.0;Lazio - Fiorentina, 1 - 1
2501039;0.21936921775341034;0.548467755317688;0.2321629822254181;1.0;1.0;50.0;0.0;99.0;Olympique Lyonnais - Troyes, 3 - 0
2500868;0.2432483434677124;0.46754342317581177;0.289208322763443;1.0;2.0;50.0;0.0;99.0;Bordeaux - Montpellier, 0 - 2
2501049;0.2493923157453537;0.4036618769168854;0.3469458222389221;1.0;0.0;50.0;0.0;99.0;Guingamp - Olympique Marseille, 3 - 3
2500914;0.2502444088459015;0.44101834297180176;0.30873721837997437;1.0;1.0;50.0;0.0;99.0;Saint-\u00c9tienne - Caen, 2 - 1
2499863;0.22706381976604462;0.5182541012763977;0.2546820044517517;1.0;1.0;50.0;0.0;99.0;Everton - Huddersfield Town, 2 - 0
2565901;0.23500142991542816;0.4660172164440155;0.29898136854171753;1.0;1.0;50.0;0.0;99.0;Villarreal - Valencia, 1 - 0
2500866;0.24275203049182892;0.4565680921077728;0.3006797730922699;1.0;2.0;50.0;0.0;99.0;Amiens SC - Nantes, 0 - 1
2516876;0.24301111698150635;0.46799132227897644;0.2889975607395172;1.0;1.0;50.0;0.0;99.0;Hertha BSC - Hannover 96, 3 - 1
2517031;0.2294435054063797;0.506183385848999;0.2643730938434601;1.0;1.0;50.0;0.0;99.0;Borussia M'gladbach - Freiburg, 3 - 1
2565752;0.2349102944135666;0.49636110663414;0.2687285244464874;1.0;0.0;50.0;0.0;99.0;Sevilla - Getafe, 1 - 1
2499949;0.24431373178958893;0.4774811863899231;0.2782050669193268;1.0;1.0;50.0;0.0;99.0;Arsenal - Crystal Palace, 4 - 1
2576086;0.24824482202529907;0.3946622610092163;0.35709288716316223;1.0;0.0;50.0;0.0;99.0;SPAL - Fiorentina, 1 - 1
2500979;0.2422606199979782;0.44898203015327454;0.30875730514526367;1.0;2.0;50.0;0.0;99.0;Olympique Marseille - Olympique Lyonnais, 2 - 3
2500897;0.25501298904418945;0.3342925012111664;0.41069450974464417;2.0;2.0;50.0;0.0;99.0;Caen - Olympique Marseille, 0 - 2
2565746;0.23232623934745789;0.4943337142467499;0.27334004640579224;1.0;0.0;50.0;0.0;99.0;Deportivo Alav\u00e9s - Legan\u00e9s, 2 - 2
2499825;0.25338315963745117;0.4206066131591797;0.32601016759872437;1.0;0.0;50.0;0.0;99.0;Stoke City - Leicester City, 2 - 2
2565838;0.23363804817199707;0.4821128249168396;0.28424909710884094;1.0;0.0;50.0;0.0;99.0;Espanyol - Deportivo Alav\u00e9s, 0 - 0
2499966;0.22212433815002441;0.5459918975830078;0.23188373446464539;1.0;1.0;50.0;0.0;99.0;Manchester City - West Bromwich Albion, 3 - 0
2501004;0.2452803999185562;0.38725313544273376;0.36746644973754883;1.0;0.0;50.0;0.0;99.0;Saint-\u00c9tienne - PSG, 1 - 1
2500892;0.2466583251953125;0.4481217563152313;0.3052198886871338;1.0;1.0;50.0;0.0;99.0;Metz - Saint-\u00c9tienne, 3 - 0
2516857;0.24282629787921906;0.4651544690132141;0.29201918840408325;1.0;1.0;50.0;0.0;99.0;Hoffenheim - RB Leipzig, 4 - 0
2565676;0.22372274100780487;0.5391564965248108;0.23712079226970673;1.0;1.0;50.0;0.0;99.0;Celta de Vigo - Legan\u00e9s, 1 - 0
2565694;0.23728635907173157;0.44564417004585266;0.31706947088241577;1.0;1.0;50.0;0.0;99.0;Valencia - Celta de Vigo, 2 - 1
2565796;0.2238970547914505;0.5432977080345154;0.2328053116798401;1.0;1.0;50.0;0.0;99.0;Real Madrid - Deportivo Alav\u00e9s, 4 - 0
2500095;0.2548738121986389;0.3451555073261261;0.3999706208705902;2.0;2.0;50.0;0.0;99.0;Southampton - Manchester City, 0 - 1
2499889;0.2549818754196167;0.34848305583000183;0.39653506875038147;2.0;2.0;50.0;0.0;99.0;AFC Bournemouth - Liverpool, 0 - 4
2565842;0.23649199306964874;0.46774983406066895;0.2957581877708435;1.0;0.0;50.0;0.0;99.0;Athletic Club - Celta de Vigo, 1 - 1
2565682;0.2410891205072403;0.4503193199634552;0.30859148502349854;1.0;1.0;50.0;0.0;99.0;Las Palmas - Real Betis, 1 - 0
2500786;0.24454189836978912;0.4258895218372345;0.3295685946941376;1.0;2.0;50.0;0.0;99.0;Bordeaux - Monaco, 0 - 2
2576188;0.2492171972990036;0.41324836015701294;0.33753442764282227;1.0;0.0;50.0;0.0;99.0;Sampdoria - Torino, 1 - 1
2565645;0.23953819274902344;0.44790008664131165;0.3125617206096649;1.0;1.0;50.0;0.0;99.0;Getafe - Real Sociedad, 2 - 1
2501042;0.24993643164634705;0.4520968496799469;0.29796674847602844;1.0;2.0;50.0;0.0;99.0;Nantes - Montpellier, 0 - 2
2500899;0.2360965460538864;0.4791173040866852;0.2847861349582672;1.0;1.0;50.0;0.0;99.0;Monaco - Metz, 3 - 1
2516921;0.2551923394203186;0.3616146445274353;0.3831929862499237;2.0;0.0;50.0;0.0;99.0;Freiburg - Bayer Leverkusen, 0 - 0
