;draw_pred;home_pred;away_pred;prediction;label_x;config.;folder;epoch;label_y
2576105;0.27564263343811035;0.36066290736198425;0.3636944591999054;2.0;2.0;12.0;0.0;99.0;Napoli - Juventus, 0 - 1
2500995;0.2582772970199585;0.18024961650371552;0.5614730715751648;2.0;2.0;12.0;0.0;99.0;Troyes - Nice, 0 - 2
2499815;0.13037043809890747;0.8261758685112;0.043453726917505264;1.0;1.0;12.0;0.0;99.0;Liverpool - Huddersfield Town, 3 - 0
2499859;0.22138136625289917;0.632771909236908;0.1458466649055481;1.0;0.0;12.0;0.0;99.0;AFC Bournemouth - Southampton, 1 - 1
2576292;0.27221035957336426;0.25008851289749146;0.4777011573314667;2.0;1.0;12.0;0.0;99.0;Sassuolo - Fiorentina, 1 - 0
2565916;0.1813203990459442;0.7291789650917053;0.08950063586235046;1.0;1.0;12.0;0.0;99.0;Real Sociedad - Legan\u00e9s, 3 - 2
2565898;0.2561303675174713;0.18256692588329315;0.5613027811050415;2.0;2.0;12.0;0.0;99.0;Las Palmas - Getafe, 0 - 1
2501000;0.23100969195365906;0.6005160212516785;0.16847430169582367;1.0;0.0;12.0;0.0;99.0;Olympique Marseille - Montpellier, 0 - 0
2565910;0.22928422689437866;0.6112818717956543;0.15943396091461182;1.0;1.0;12.0;0.0;99.0;Espanyol - M\u00e1laga, 4 - 1
2516972;0.2797103822231293;0.38746488094329834;0.3328247368335724;1.0;0.0;12.0;0.0;99.0;Stuttgart - RB Leipzig, 0 - 0
2501006;0.2736266851425171;0.25490880012512207;0.47146451473236084;2.0;0.0;12.0;0.0;99.0;Angers SCO - Nice, 1 - 1
2565801;0.16928695142269135;0.7556555867195129;0.07505755871534348;1.0;1.0;12.0;0.0;99.0;Getafe - Deportivo La Coru\u00f1a, 3 - 0
2516834;0.26978278160095215;0.4482630789279938;0.2819541394710541;1.0;1.0;12.0;0.0;99.0;Eintracht Frankfurt - Werder Bremen, 2 - 1
2501040;0.23755502700805664;0.578579306602478;0.18386563658714294;1.0;1.0;12.0;0.0;99.0;Olympique Marseille - Nice, 2 - 1
2576215;0.2543371021747589;0.1700100153684616;0.5756529569625854;2.0;2.0;12.0;0.0;99.0;Cagliari - Napoli, 0 - 5
2500936;0.26012489199638367;0.4924987554550171;0.24737638235092163;1.0;0.0;12.0;0.0;99.0;Amiens SC - Toulouse, 0 - 0
2576320;0.2400900423526764;0.581179678440094;0.1787303239107132;1.0;2.0;12.0;0.0;99.0;Bologna - Chievo, 1 - 2
2565709;0.27796101570129395;0.3030783534049988;0.4189606308937073;2.0;2.0;12.0;0.0;99.0;Deportivo La Coru\u00f1a - Celta de Vigo, 1 - 3
2500838;0.26202863454818726;0.4934288263320923;0.24454247951507568;1.0;1.0;12.0;0.0;99.0;Lille - Toulouse, 1 - 0
2500887;0.24040651321411133;0.5806618332862854;0.17893175780773163;1.0;1.0;12.0;0.0;99.0;Angers SCO - Troyes, 3 - 1
2500097;0.2468797117471695;0.5559492111206055;0.19717107713222504;1.0;1.0;12.0;0.0;99.0;Tottenham Hotspur - Leicester City, 5 - 4
2565776;0.2543371021747589;0.1700100153684616;0.5756529569625854;2.0;2.0;12.0;0.0;99.0;M\u00e1laga - Atl\u00e9tico Madrid, 0 - 1
2565907;0.24976861476898193;0.5356950759887695;0.21453629434108734;1.0;0.0;12.0;0.0;99.0;Barcelona - Real Madrid, 2 - 2
2500932;0.2713308334350586;0.4475923776626587;0.2810768187046051;1.0;0.0;12.0;0.0;99.0;Nantes - Lille, 2 - 2
2516965;0.2585691213607788;0.5079008936882019;0.23353002965450287;1.0;1.0;12.0;0.0;99.0;Borussia Dortmund - Eintracht Frankfurt, 3 - 2
2516871;0.2762090265750885;0.39558663964271545;0.32820427417755127;1.0;0.0;12.0;0.0;99.0;Hamburger SV - Wolfsburg, 0 - 0
2565809;0.22876563668251038;0.6088506579399109;0.16238372027873993;1.0;2.0;12.0;0.0;99.0;Villarreal - Girona, 0 - 2
2565669;0.2543371021747589;0.1700100153684616;0.5756529569625854;2.0;2.0;12.0;0.0;99.0;Levante - Atl\u00e9tico Madrid, 0 - 5
2565693;0.24736253917217255;0.5505542159080505;0.20208323001861572;1.0;1.0;12.0;0.0;99.0;Deportivo La Coru\u00f1a - Legan\u00e9s, 1 - 0
2499883;0.23496663570404053;0.5891191363334656;0.1759142279624939;1.0;1.0;12.0;0.0;99.0;Crystal Palace - Watford, 2 - 1
2565764;0.2506723999977112;0.5282138586044312;0.22111375629901886;1.0;1.0;12.0;0.0;99.0;Eibar - Sevilla, 5 - 1
2565653;0.1473175436258316;0.7958396077156067;0.05684276670217514;1.0;1.0;12.0;0.0;99.0;Barcelona - Sevilla, 2 - 1
2576295;0.2557639181613922;0.526240348815918;0.2179957777261734;1.0;2.0;12.0;0.0;99.0;Juventus - Napoli, 0 - 1
2516832;0.2784293293952942;0.2512586712837219;0.4703119397163391;2.0;2.0;12.0;0.0;99.0;Freiburg - Schalke 04, 0 - 1
2517013;0.2677120566368103;0.48036035895347595;0.25192755460739136;1.0;2.0;12.0;0.0;99.0;Eintracht Frankfurt - Hertha BSC, 0 - 3
2500010;0.14608128368854523;0.7988043427467346;0.05511436611413956;1.0;1.0;12.0;0.0;99.0;Arsenal - Watford, 3 - 0
2501025;0.2787015736103058;0.383892297744751;0.33740609884262085;1.0;1.0;12.0;0.0;99.0;Toulouse - Angers SCO, 2 - 0
2517003;0.2710528075695038;0.4470275938510895;0.28191956877708435;1.0;0.0;12.0;0.0;99.0;Werder Bremen - RB Leipzig, 1 - 1
2516877;0.2790032923221588;0.3233241140842438;0.39767253398895264;2.0;1.0;12.0;0.0;99.0;Freiburg - Borussia M'gladbach, 1 - 0
2576318;0.208095982670784;0.6636016368865967;0.12830232083797455;1.0;0.0;12.0;0.0;99.0;Napoli - Torino, 2 - 2
2516920;0.2823048532009125;0.3418648838996887;0.3758302927017212;2.0;0.0;12.0;0.0;99.0;Hertha BSC - Hoffenheim, 1 - 1
2565651;0.2660498321056366;0.4740586280822754;0.2598915696144104;1.0;1.0;12.0;0.0;99.0;Deportivo Alav\u00e9s - Espanyol, 1 - 0
2517025;0.2764778137207031;0.2514076232910156;0.472114622592926;2.0;1.0;12.0;0.0;99.0;Mainz 05 - RB Leipzig, 3 - 0
2516924;0.2738443911075592;0.31274643540382385;0.4134090840816498;2.0;1.0;12.0;0.0;99.0;Augsburg - Eintracht Frankfurt, 3 - 0
2576220;0.2689383029937744;0.4503262937068939;0.2807353436946869;1.0;1.0;12.0;0.0;99.0;Genoa - Cagliari, 2 - 1
2516927;0.2773303985595703;0.409464955329895;0.3132045865058899;1.0;0.0;12.0;0.0;99.0;Wolfsburg - Stuttgart, 1 - 1
2501017;0.2543371021747589;0.1700100153684616;0.5756529569625854;2.0;2.0;12.0;0.0;99.0;Bordeaux - PSG, 0 - 1
2565671;0.26794710755348206;0.4611304700374603;0.27092245221138;1.0;0.0;12.0;0.0;99.0;Deportivo La Coru\u00f1a - Athletic Club, 2 - 2
