;draw_pred;home_pred;away_pred;prediction;label_x;config.;folder;epoch;label_y
2576105;0.15470588207244873;0.6590675711631775;0.1862265020608902;1.0;2.0;9.0;0.0;99.0;Napoli - Juventus, 0 - 1
2500995;0.2927439510822296;0.40219172835350037;0.30506432056427;1.0;2.0;9.0;0.0;99.0;Troyes - Nice, 0 - 2
2499815;0.01493877824395895;0.9821900129318237;0.0028711555059999228;1.0;1.0;9.0;0.0;99.0;Liverpool - Huddersfield Town, 3 - 0
2499859;0.03151913359761238;0.9592681527137756;0.009212843142449856;1.0;0.0;9.0;0.0;99.0;AFC Bournemouth - Southampton, 1 - 1
2576292;0.28993454575538635;0.3076449930667877;0.4024204909801483;2.0;1.0;9.0;0.0;99.0;Sassuolo - Fiorentina, 1 - 0
2565916;0.12042742222547531;0.8513512015342712;0.028221311047673225;1.0;1.0;9.0;0.0;99.0;Real Sociedad - Legan\u00e9s, 3 - 2
2565898;0.2266949713230133;0.17272043228149414;0.6005845665931702;2.0;2.0;9.0;0.0;99.0;Las Palmas - Getafe, 0 - 1
2501000;0.13676947355270386;0.8430846333503723;0.020145796239376068;1.0;0.0;9.0;0.0;99.0;Olympique Marseille - Montpellier, 0 - 0
2565910;0.18906481564044952;0.7719950675964355;0.03894012048840523;1.0;1.0;9.0;0.0;99.0;Espanyol - M\u00e1laga, 4 - 1
2516972;0.3072208762168884;0.4652595818042755;0.22751957178115845;1.0;0.0;9.0;0.0;99.0;Stuttgart - RB Leipzig, 0 - 0
2501006;0.2993287146091461;0.5459142327308655;0.15475709736347198;1.0;0.0;9.0;0.0;99.0;Angers SCO - Nice, 1 - 1
2565801;0.09844305366277695;0.879020631313324;0.022536277770996094;1.0;1.0;9.0;0.0;99.0;Getafe - Deportivo La Coru\u00f1a, 3 - 0
2516834;0.27493995428085327;0.5535951852798462;0.17146487534046173;1.0;1.0;9.0;0.0;99.0;Eintracht Frankfurt - Werder Bremen, 2 - 1
2501040;0.16277484595775604;0.8093685507774353;0.02785669080913067;1.0;1.0;9.0;0.0;99.0;Olympique Marseille - Nice, 2 - 1
2576215;0.24676141142845154;0.2132641226053238;0.5399745106697083;2.0;2.0;9.0;0.0;99.0;Cagliari - Napoli, 0 - 5
2500936;0.18713852763175964;0.738335132598877;0.0745263323187828;1.0;0.0;9.0;0.0;99.0;Amiens SC - Toulouse, 0 - 0
2576320;0.1401367038488388;0.8143773674964905;0.045485880225896835;1.0;2.0;9.0;0.0;99.0;Bologna - Chievo, 1 - 2
2565709;0.2907278835773468;0.488939493894577;0.22033260762691498;1.0;2.0;9.0;0.0;99.0;Deportivo La Coru\u00f1a - Celta de Vigo, 1 - 3
2500838;0.26880165934562683;0.6145444512367249;0.11665386706590652;1.0;1.0;9.0;0.0;99.0;Lille - Toulouse, 1 - 0
2500887;0.2633545696735382;0.6160650253295898;0.12058039754629135;1.0;1.0;9.0;0.0;99.0;Angers SCO - Troyes, 3 - 1
2500097;0.12036604434251785;0.8547321557998657;0.024901749566197395;1.0;1.0;9.0;0.0;99.0;Tottenham Hotspur - Leicester City, 5 - 4
