;draw_pred;home_pred;away_pred;prediction;label_x;config.;folder;epoch;label_y
2576263;0.24227483570575714;0.39059582352638245;0.3671293556690216;1.0;2.0;10.0;0.0;99.0;Roma - Fiorentina, 0 - 2
2565719;0.2000226527452469;0.40288046002388;0.39709678292274475;1.0;2.0;10.0;0.0;99.0;Las Palmas - Eibar, 1 - 2
2500812;0.2641473114490509;0.35541775822639465;0.3804349899291992;2.0;0.0;10.0;0.0;99.0;Olympique Lyonnais - Montpellier, 0 - 0
2500939;0.25240811705589294;0.38690778613090515;0.3606840968132019;1.0;0.0;10.0;0.0;99.0;Lille - Olympique Lyonnais, 2 - 2
2576190;0.25258561968803406;0.5758671164512634;0.17154720425605774;1.0;1.0;10.0;0.0;99.0;Roma - Benevento, 5 - 2
2500053;0.2024347484111786;0.6177178621292114;0.1798473447561264;1.0;2.0;10.0;0.0;99.0;Manchester United - West Bromwich Albion, 0 - 1
2565665;0.19105029106140137;0.5137804746627808;0.29516926407814026;1.0;2.0;10.0;0.0;99.0;Las Palmas - Levante, 0 - 2
2565818;0.21485310792922974;0.3579023480415344;0.42724454402923584;2.0;2.0;10.0;0.0;99.0;Eibar - Real Madrid, 1 - 2
2516956;0.22280465066432953;0.2866697609424591;0.490525484085083;2.0;2.0;10.0;0.0;99.0;K\u00f6ln - Stuttgart, 2 - 3
2565771;0.2037704586982727;0.4596092998981476;0.3366202712059021;1.0;1.0;10.0;0.0;99.0;Valencia - Levante, 3 - 1
2565838;0.20320266485214233;0.5170437693595886;0.27975356578826904;1.0;0.0;10.0;0.0;99.0;Espanyol - Deportivo Alav\u00e9s, 0 - 0
2565809;0.20640482008457184;0.5046334862709045;0.2889617383480072;1.0;2.0;10.0;0.0;99.0;Villarreal - Girona, 0 - 2
2565651;0.22727720439434052;0.4470546245574951;0.3256681263446808;1.0;1.0;10.0;0.0;99.0;Deportivo Alav\u00e9s - Espanyol, 1 - 0
2576161;0.2371072769165039;0.3884944021701813;0.3743983209133148;1.0;2.0;10.0;0.0;99.0;Hellas Verona - Crotone, 0 - 3
