;draw_pred;home_pred;away_pred;prediction;label_x;config.;folder;epoch;label_y
2576263;0.25022658705711365;0.3974417448043823;0.35233166813850403;1.0;2.0;12.0;0.0;99.0;Roma - Fiorentina, 0 - 2
2565719;0.19577611982822418;0.42127880454063416;0.3829450011253357;1.0;2.0;12.0;0.0;99.0;Las Palmas - Eibar, 1 - 2
2500812;0.27938729524612427;0.356960266828537;0.36365237832069397;2.0;0.0;12.0;0.0;99.0;Olympique Lyonnais - Montpellier, 0 - 0
2500939;0.26405903697013855;0.39105841517448425;0.3448825478553772;1.0;0.0;12.0;0.0;99.0;Lille - Olympique Lyonnais, 2 - 2
2576190;0.22286400198936462;0.6428382396697998;0.134297713637352;1.0;1.0;12.0;0.0;99.0;Roma - Benevento, 5 - 2
2500053;0.18013858795166016;0.6606648564338684;0.15919649600982666;1.0;2.0;12.0;0.0;99.0;Manchester United - West Bromwich Albion, 0 - 1
2565665;0.1725592464208603;0.5555906891822815;0.2718501687049866;1.0;2.0;12.0;0.0;99.0;Las Palmas - Levante, 0 - 2
2565818;0.21781906485557556;0.3776969015598297;0.4044840633869171;2.0;2.0;12.0;0.0;99.0;Eibar - Real Madrid, 1 - 2
2516956;0.24001894891262054;0.2705346643924713;0.48944640159606934;2.0;2.0;12.0;0.0;99.0;K\u00f6ln - Stuttgart, 2 - 3
2565771;0.18918493390083313;0.49730539321899414;0.31350967288017273;1.0;1.0;12.0;0.0;99.0;Valencia - Levante, 3 - 1
2565838;0.18331356346607208;0.5635624527931213;0.2531239688396454;1.0;0.0;12.0;0.0;99.0;Espanyol - Deportivo Alav\u00e9s, 0 - 0
2565809;0.18675127625465393;0.5534569025039673;0.2597917914390564;1.0;2.0;12.0;0.0;99.0;Villarreal - Girona, 0 - 2
2565651;0.21746434271335602;0.4810273051261902;0.3015083372592926;1.0;1.0;12.0;0.0;99.0;Deportivo Alav\u00e9s - Espanyol, 1 - 0
2576161;0.24420852959156036;0.3911026120185852;0.36468884348869324;1.0;2.0;12.0;0.0;99.0;Hellas Verona - Crotone, 0 - 3
2516821;0.25711604952812195;0.382649302482605;0.36023464798927307;1.0;2.0;12.0;0.0;99.0;Hoffenheim - Borussia M'gladbach, 1 - 3
2565857;0.16410964727401733;0.6004157066345215;0.23547476530075073;1.0;1.0;12.0;0.0;99.0;Deportivo Alav\u00e9s - Getafe, 2 - 0
2565836;0.1352054625749588;0.7649857997894287;0.0998087152838707;1.0;1.0;12.0;0.0;99.0;Real Madrid - Girona, 6 - 3
2565760;0.1644592434167862;0.5610479116439819;0.2744928300380707;1.0;1.0;12.0;0.0;99.0;Atl\u00e9tico Madrid - Valencia, 1 - 0
2500865;0.27957504987716675;0.33142971992492676;0.3889952600002289;2.0;1.0;12.0;0.0;99.0;Troyes - Amiens SC, 1 - 0
