;draw_pred;home_pred;away_pred;prediction;label_x;config.;folder;epoch;label_y
2565863;3.5309470625133343e-11;0.9999997615814209;2.2845215141842345e-07;1.0;2.0;75.0;0.0;19.0;Athletic Club - Deportivo La Coru\u00f1a, 2 - 3
2500838;9.83877086468965e-08;0.9999998807907104;4.961722055440987e-08;1.0;1.0;75.0;0.0;19.0;Lille - Toulouse, 1 - 0
2576257;4.514651053000307e-08;0.999984860420227;1.5116413123905659e-05;1.0;2.0;75.0;0.0;19.0;Cagliari - Torino, 0 - 4
2565859;2.882349090307934e-12;0.9997585415840149;0.00024141294125001878;1.0;2.0;75.0;0.0;19.0;Las Palmas - Real Sociedad, 0 - 1
2500811;0.0010848420206457376;0.9989017248153687;1.3512450095731765e-05;1.0;1.0;75.0;0.0;19.0;Lille - Saint-\u00c9tienne, 3 - 1
2516877;7.878622341195296e-07;0.9999991655349731;1.1064624771961462e-09;1.0;1.0;75.0;0.0;19.0;Freiburg - Borussia M'gladbach, 1 - 0
2501059;1.258711607166063e-10;0.9999988079071045;1.246006377186859e-06;1.0;1.0;75.0;0.0;19.0;Olympique Marseille - Amiens SC, 2 - 1
2576181;0.000224264309508726;0.9906993508338928;0.009076414629817009;1.0;2.0;75.0;0.0;19.0;Bologna - Fiorentina, 1 - 2
2500932;2.403572807452292e-06;0.999997615814209;4.169674827636527e-09;1.0;0.0;75.0;0.0;19.0;Nantes - Lille, 2 - 2
2576295;1.2153981288065552e-07;0.9996387958526611;0.00036111220833845437;1.0;2.0;75.0;0.0;19.0;Juventus - Napoli, 0 - 1
2576270;1.3428986221641903e-11;1.0;5.63768866659875e-13;1.0;1.0;75.0;0.0;19.0;Genoa - Crotone, 1 - 0
2565693;1.8479985196380078e-19;1.0;7.590609745514734e-24;1.0;1.0;75.0;0.0;19.0;Deportivo La Coru\u00f1a - Legan\u00e9s, 1 - 0
2565746;2.204248577013148e-14;1.0;7.067640430348044e-18;1.0;0.0;75.0;0.0;19.0;Deportivo Alav\u00e9s - Legan\u00e9s, 2 - 2
2565660;3.3902409010558646e-16;1.0;2.004508225965824e-18;1.0;0.0;75.0;0.0;19.0;Athletic Club - Villarreal, 1 - 1
2499987;0.2006782591342926;0.6654098033905029;0.13391196727752686;1.0;1.0;75.0;0.0;19.0;Tottenham Hotspur - Arsenal, 1 - 0
2565855;6.712309783041698e-28;1.0;6.86929805135362e-32;1.0;1.0;75.0;0.0;19.0;Levante - Las Palmas, 2 - 1
2517034;4.76591958431527e-06;0.016459085047245026;0.9835361242294312;2.0;1.0;75.0;0.0;19.0;Hannover 96 - Hertha BSC, 3 - 1
2565801;1.8841523870141986e-19;1.0;1.0328286729768267e-18;1.0;1.0;75.0;0.0;19.0;Getafe - Deportivo La Coru\u00f1a, 3 - 0
2576220;9.688876900781906e-08;0.9999998807907104;9.411078687182606e-12;1.0;1.0;75.0;0.0;19.0;Genoa - Cagliari, 2 - 1
2576309;0.021324750036001205;0.9504089951515198;0.028266234323382378;1.0;0.0;75.0;0.0;19.0;Lazio - Atalanta, 1 - 1
2516935;1.4097365217522373e-15;1.0;1.673117855688425e-18;1.0;1.0;75.0;0.0;19.0;Hannover 96 - Freiburg, 2 - 1
2565758;5.133176994576161e-09;0.999941349029541;5.8594778238330036e-05;1.0;1.0;75.0;0.0;19.0;Deportivo Alav\u00e9s - Celta de Vigo, 2 - 1
2565815;3.1906483137165716e-24;1.0;2.5235170401442316e-26;1.0;1.0;75.0;0.0;19.0;Real Sociedad - Deportivo Alav\u00e9s, 2 - 1
2500976;4.680239485896354e-13;1.0;6.959189342719033e-16;1.0;0.0;75.0;0.0;19.0;Amiens SC - Troyes, 1 - 1
2499886;0.0076941829174757;0.00028538008336909115;0.9920204281806946;2.0;2.0;75.0;0.0;19.0;Southampton - Leicester City, 1 - 4
2500844;8.21398156850139e-17;1.5433848543285935e-17;1.0;2.0;1.0;75.0;0.0;19.0;Strasbourg - PSG, 2 - 1
2565857;1.4406702708650828e-15;1.0;1.0205788808392738e-16;1.0;1.0;75.0;0.0;19.0;Deportivo Alav\u00e9s - Getafe, 2 - 0
2576095;3.5958641092292964e-05;0.9964166879653931;0.0035473378375172615;1.0;0.0;75.0;0.0;19.0;Lazio - Fiorentina, 1 - 1
2499828;4.313693569013566e-10;5.557215487783651e-08;1.0;2.0;2.0;75.0;0.0;19.0;West Ham United - Liverpool, 1 - 4
2565898;1.3673709519704607e-21;1.0;2.864982270875876e-16;1.0;2.0;75.0;0.0;19.0;Las Palmas - Getafe, 0 - 1
2500853;0.002380696590989828;9.370759653393179e-05;0.9975256323814392;2.0;2.0;75.0;0.0;19.0;Nantes - Nice, 1 - 2
2576077;7.999855985985072e-12;1.0;2.050653336027608e-08;1.0;1.0;75.0;0.0;19.0;Lazio - Udinese, 3 - 0
2576152;5.635147223307348e-22;1.0;5.317696973271929e-21;1.0;1.0;75.0;0.0;19.0;Napoli - Hellas Verona, 2 - 0
2500866;9.497434075456113e-05;0.9954859614372253;0.004419053439050913;1.0;2.0;75.0;0.0;19.0;Amiens SC - Nantes, 0 - 1
2499925;1.4406622596274676e-11;1.0;2.5068173008051513e-15;1.0;0.0;75.0;0.0;19.0;Newcastle United - Brighton & Hove Albion, 0 - 0
2500054;4.49029091686981e-10;3.858884392582418e-11;1.0;2.0;1.0;75.0;0.0;19.0;Newcastle United - Arsenal, 2 - 1
2501049;3.713540763783385e-07;2.2744028882470957e-08;0.9999996423721313;2.0;0.0;75.0;0.0;19.0;Guingamp - Olympique Marseille, 3 - 3
2565785;8.94894783868574e-30;1.0;1.0408514411276894e-30;1.0;1.0;75.0;0.0;19.0;Deportivo Alav\u00e9s - Deportivo La Coru\u00f1a, 1 - 0
2500939;1.0341303280283348e-13;2.1077926730395102e-12;1.0;2.0;0.0;75.0;0.0;19.0;Lille - Olympique Lyonnais, 2 - 2
2565764;1.1512736541874347e-08;1.0;3.9526887318785953e-10;1.0;1.0;75.0;0.0;19.0;Eibar - Sevilla, 5 - 1
2500812;5.69618975987396e-07;0.9999405145645142;5.892636545468122e-05;1.0;0.0;75.0;0.0;19.0;Olympique Lyonnais - Montpellier, 0 - 0
2500891;1.381492056168332e-11;1.0;4.400101616397478e-09;1.0;1.0;75.0;0.0;19.0;Olympique Marseille - Strasbourg, 2 - 0
2500047;6.269541336223483e-05;0.9811119437217712;0.01882540062069893;1.0;2.0;75.0;0.0;19.0;Watford - Burnley, 1 - 2
2516978;0.2244074046611786;0.7672742605209351;0.008318323642015457;1.0;1.0;75.0;0.0;19.0;Eintracht Frankfurt - Mainz 05, 3 - 0
2516933;1.2965552242949485e-10;1.0;2.4929816544450034e-10;1.0;1.0;75.0;0.0;19.0;Eintracht Frankfurt - K\u00f6ln, 4 - 2
2576105;1.154389428847935e-05;0.9999679327011108;2.0470013623707928e-05;1.0;2.0;75.0;0.0;19.0;Napoli - Juventus, 0 - 1
2565818;8.925615446742086e-08;0.9675937294960022;0.03240615129470825;1.0;2.0;75.0;0.0;19.0;Eibar - Real Madrid, 1 - 2
2500871;9.30613142102743e-10;1.0;1.009247085903553e-08;1.0;1.0;75.0;0.0;19.0;Olympique Marseille - Troyes, 3 - 1
2565842;5.938342155786813e-07;0.9999890327453613;1.0424168067402206e-05;1.0;0.0;75.0;0.0;19.0;Athletic Club - Celta de Vigo, 1 - 1
2499832;8.724723027375703e-11;1.0;1.4321308028364399e-11;1.0;1.0;75.0;0.0;19.0;Burnley - Swansea City, 2 - 0
2501025;0.007544314954429865;0.9914966821670532;0.0009590335539542139;1.0;1.0;75.0;0.0;19.0;Toulouse - Angers SCO, 2 - 0
2516891;2.322571301949239e-10;2.0634447275846846e-11;1.0;2.0;2.0;75.0;0.0;19.0;Stuttgart - Bayern M\u00fcnchen, 0 - 1
2499863;4.521257285475088e-28;1.0;1.6183620310128376e-23;1.0;1.0;75.0;0.0;19.0;Everton - Huddersfield Town, 2 - 0
