;draw_pred;home_pred;away_pred;prediction;label_x;config.;folder;epoch;label_y
2576105;0.24850915372371674;0.32327741384506226;0.4282134473323822;2.0;2.0;51.0;0.0;99.0;Napoli - Juventus, 0 - 1
2500995;0.28045591711997986;0.3032238781452179;0.41632020473480225;2.0;2.0;51.0;0.0;99.0;Troyes - Nice, 0 - 2
2499815;0.1461673229932785;0.7418926954269409;0.11194000393152237;1.0;1.0;51.0;0.0;99.0;Liverpool - Huddersfield Town, 3 - 0
2499859;0.2673535645008087;0.540493905544281;0.19215252995491028;1.0;0.0;51.0;0.0;99.0;AFC Bournemouth - Southampton, 1 - 1
2576292;0.2763756215572357;0.25090456008911133;0.47271981835365295;2.0;1.0;51.0;0.0;99.0;Sassuolo - Fiorentina, 1 - 0
2565916;0.14602860808372498;0.7176118493080139;0.13635949790477753;1.0;1.0;51.0;0.0;99.0;Real Sociedad - Legan\u00e9s, 3 - 2
2565898;0.3227218687534332;0.1493738889694214;0.5279042720794678;2.0;2.0;51.0;0.0;99.0;Las Palmas - Getafe, 0 - 1
2501000;0.28462448716163635;0.5279563069343567;0.18741917610168457;1.0;0.0;51.0;0.0;99.0;Olympique Marseille - Montpellier, 0 - 0
2565910;0.1982983648777008;0.6154322624206543;0.18626944720745087;1.0;1.0;51.0;0.0;99.0;Espanyol - M\u00e1laga, 4 - 1
2516972;0.2843378484249115;0.3044109642505646;0.41125109791755676;2.0;0.0;51.0;0.0;99.0;Stuttgart - RB Leipzig, 0 - 0
2501006;0.2866557836532593;0.347105473279953;0.36623868346214294;2.0;0.0;51.0;0.0;99.0;Angers SCO - Nice, 1 - 1
2565801;0.15359586477279663;0.7373015880584717;0.10910264402627945;1.0;1.0;51.0;0.0;99.0;Getafe - Deportivo La Coru\u00f1a, 3 - 0
2516834;0.28091973066329956;0.48316335678100586;0.23591692745685577;1.0;1.0;51.0;0.0;99.0;Eintracht Frankfurt - Werder Bremen, 2 - 1
2501040;0.21984323859214783;0.5871434211730957;0.19301331043243408;1.0;1.0;51.0;0.0;99.0;Olympique Marseille - Nice, 2 - 1
2576215;0.20728696882724762;0.2794710397720337;0.5132420063018799;2.0;2.0;51.0;0.0;99.0;Cagliari - Napoli, 0 - 5
2500936;0.3948051631450653;0.3980797827243805;0.2071150839328766;1.0;0.0;51.0;0.0;99.0;Amiens SC - Toulouse, 0 - 0
2576320;0.29328906536102295;0.5350492596626282;0.1716616451740265;1.0;2.0;51.0;0.0;99.0;Bologna - Chievo, 1 - 2
2565709;0.24799488484859467;0.36758798360824585;0.3844171464443207;2.0;2.0;51.0;0.0;99.0;Deportivo La Coru\u00f1a - Celta de Vigo, 1 - 3
2500838;0.26277658343315125;0.5058921575546265;0.2313312441110611;1.0;1.0;51.0;0.0;99.0;Lille - Toulouse, 1 - 0
2500887;0.2081761211156845;0.618349015712738;0.17347490787506104;1.0;1.0;51.0;0.0;99.0;Angers SCO - Troyes, 3 - 1
2500097;0.2639857232570648;0.5226660966873169;0.2133481800556183;1.0;1.0;51.0;0.0;99.0;Tottenham Hotspur - Leicester City, 5 - 4
2565776;0.1496114432811737;0.08843036741018295;0.7619581818580627;2.0;2.0;51.0;0.0;99.0;M\u00e1laga - Atl\u00e9tico Madrid, 0 - 1
2565907;0.21220359206199646;0.4436022937297821;0.34419408440589905;1.0;0.0;51.0;0.0;99.0;Barcelona - Real Madrid, 2 - 2
2500932;0.19989006221294403;0.46956032514572144;0.3305496275424957;1.0;0.0;51.0;0.0;99.0;Nantes - Lille, 2 - 2
2516965;0.31952106952667236;0.3752373456954956;0.3052416443824768;1.0;1.0;51.0;0.0;99.0;Borussia Dortmund - Eintracht Frankfurt, 3 - 2
2516871;0.2984536588191986;0.4301784932613373;0.2713679373264313;1.0;0.0;51.0;0.0;99.0;Hamburger SV - Wolfsburg, 0 - 0
2565809;0.19366541504859924;0.5923708081245422;0.21396371722221375;1.0;2.0;51.0;0.0;99.0;Villarreal - Girona, 0 - 2
2565669;0.17823833227157593;0.17095117270946503;0.6508104801177979;2.0;2.0;51.0;0.0;99.0;Levante - Atl\u00e9tico Madrid, 0 - 5
2565693;0.2927871346473694;0.5553073287010193;0.15190550684928894;1.0;1.0;51.0;0.0;99.0;Deportivo La Coru\u00f1a - Legan\u00e9s, 1 - 0
2499883;0.26936134696006775;0.5196033120155334;0.21103531122207642;1.0;1.0;51.0;0.0;99.0;Crystal Palace - Watford, 2 - 1
2565764;0.2456875443458557;0.37047329545021057;0.3838392198085785;2.0;1.0;51.0;0.0;99.0;Eibar - Sevilla, 5 - 1
2565653;0.13391147553920746;0.7595821619033813;0.10650640726089478;1.0;1.0;51.0;0.0;99.0;Barcelona - Sevilla, 2 - 1
