;draw_pred;home_pred;away_pred;prediction;label_x;config.;folder;epoch;label_y
2576105;0.2523871958255768;0.4397982954978943;0.30781447887420654;1.0;2.0;52.0;0.0;99.0;Napoli - Juventus, 0 - 1
2500995;0.2871793806552887;0.19945703446865082;0.5133635997772217;2.0;2.0;52.0;0.0;99.0;Troyes - Nice, 0 - 2
2499815;0.1771707981824875;0.6676491498947144;0.15518000721931458;1.0;1.0;52.0;0.0;99.0;Liverpool - Huddersfield Town, 3 - 0
2499859;0.2189694046974182;0.55479496717453;0.22623564302921295;1.0;0.0;52.0;0.0;99.0;AFC Bournemouth - Southampton, 1 - 1
2576292;0.2869390547275543;0.25121310353279114;0.46184778213500977;2.0;1.0;52.0;0.0;99.0;Sassuolo - Fiorentina, 1 - 0
2565916;0.1803990602493286;0.662848711013794;0.15675224363803864;1.0;1.0;52.0;0.0;99.0;Real Sociedad - Legan\u00e9s, 3 - 2
2565898;0.2691640853881836;0.37401026487350464;0.35682567954063416;1.0;2.0;52.0;0.0;99.0;Las Palmas - Getafe, 0 - 1
2501000;0.22626149654388428;0.5343852639198303;0.23935329914093018;1.0;0.0;52.0;0.0;99.0;Olympique Marseille - Montpellier, 0 - 0
2565910;0.2589692771434784;0.4172646403312683;0.32376617193222046;1.0;1.0;52.0;0.0;99.0;Espanyol - M\u00e1laga, 4 - 1
2516972;0.2732550799846649;0.34476780891418457;0.3819771707057953;2.0;0.0;52.0;0.0;99.0;Stuttgart - RB Leipzig, 0 - 0
2501006;0.2849825322628021;0.253439337015152;0.4615781605243683;2.0;0.0;52.0;0.0;99.0;Angers SCO - Nice, 1 - 1
2565801;0.19148822128772736;0.6356871724128723;0.17282460629940033;1.0;1.0;52.0;0.0;99.0;Getafe - Deportivo La Coru\u00f1a, 3 - 0
2516834;0.26485201716423035;0.3907864987850189;0.3443615138530731;1.0;1.0;52.0;0.0;99.0;Eintracht Frankfurt - Werder Bremen, 2 - 1
2501040;0.2521454393863678;0.44131800532341003;0.30653658509254456;1.0;1.0;52.0;0.0;99.0;Olympique Marseille - Nice, 2 - 1
2576215;0.2817240059375763;0.15510281920433044;0.563173234462738;2.0;2.0;52.0;0.0;99.0;Cagliari - Napoli, 0 - 5
2500936;0.23279960453510284;0.5140560865402222;0.2531442940235138;1.0;0.0;52.0;0.0;99.0;Amiens SC - Toulouse, 0 - 0
2576320;0.2378443032503128;0.4975905120372772;0.2645651400089264;1.0;2.0;52.0;0.0;99.0;Bologna - Chievo, 1 - 2
