;draw_pred;home_pred;away_pred;prediction;label_x;config.;folder;epoch;label_y
2576105;0.21137532591819763;0.08335093408823013;0.7052737474441528;2.0;2.0;13.0;0.0;9.0;Napoli - Juventus, 0 - 1
2576190;0.001799258985556662;0.9981990456581116;1.6349139286830905e-06;1.0;1.0;13.0;0.0;9.0;Roma - Benevento, 5 - 2
2500002;0.2422952800989151;0.41990673542022705;0.33779793977737427;1.0;0.0;13.0;0.0;9.0;Leicester City - AFC Bournemouth, 1 - 1
2499939;0.2928294837474823;0.22294394671916962;0.48422661423683167;2.0;1.0;13.0;0.0;9.0;AFC Bournemouth - Arsenal, 2 - 1
2500097;0.08209000527858734;0.8803502321243286;0.037559814751148224;1.0;1.0;13.0;0.0;9.0;Tottenham Hotspur - Leicester City, 5 - 4
2516877;0.2808641195297241;0.24244169890880585;0.47669413685798645;2.0;1.0;13.0;0.0;9.0;Freiburg - Borussia M'gladbach, 1 - 0
2576295;0.055017877370119095;0.9419507384300232;0.0030313569586724043;1.0;2.0;13.0;0.0;9.0;Juventus - Napoli, 0 - 1
2499867;0.05514879152178764;0.007030639331787825;0.937820553779602;2.0;0.0;13.0;0.0;9.0;Watford - Tottenham Hotspur, 1 - 1
2500010;0.0014749015681445599;0.9985215067863464;3.6065903259441257e-06;1.0;1.0;13.0;0.0;9.0;Arsenal - Watford, 3 - 0
2517013;0.2116476595401764;0.7083768844604492;0.07997548580169678;1.0;2.0;13.0;0.0;9.0;Eintracht Frankfurt - Hertha BSC, 0 - 3
2499973;0.29683321714401245;0.6054961085319519;0.09767068177461624;1.0;0.0;13.0;0.0;9.0;Crystal Palace - Newcastle United, 1 - 1
2500047;0.19196711480617523;0.06541081517934799;0.7426220178604126;2.0;2.0;13.0;0.0;9.0;Watford - Burnley, 1 - 2
2565820;0.005326713435351849;6.439866410801187e-05;0.9946088790893555;2.0;2.0;13.0;0.0;9.0;M\u00e1laga - Barcelona, 0 - 2
