;draw_pred;home_pred;away_pred;prediction;label_x;config.;folder;epoch;label_y
2501061;0.31727924942970276;0.3799155056476593;0.3028053045272827;1.0;1.0;57.0;0.0;99.0;Nantes - Strasbourg, 1 - 0
2516835;0.31687673926353455;0.381012499332428;0.30211082100868225;1.0;0.0;57.0;0.0;99.0;Augsburg - Bayer Leverkusen, 1 - 1
2516920;0.31736618280410767;0.3801288902759552;0.3025049567222595;1.0;0.0;57.0;0.0;99.0;Hertha BSC - Hoffenheim, 1 - 1
2500866;0.31151798367500305;0.3836023211479187;0.30487966537475586;1.0;2.0;57.0;0.0;99.0;Amiens SC - Nantes, 0 - 1
2499922;0.31544405221939087;0.3810138702392578;0.30354204773902893;1.0;0.0;57.0;0.0;99.0;Huddersfield Town - Burnley, 0 - 0
2576142;0.31559446454048157;0.38166120648384094;0.3027442693710327;1.0;2.0;57.0;0.0;99.0;Crotone - Napoli, 0 - 1
2499889;0.3123696744441986;0.3848271667957306;0.3028031587600708;1.0;2.0;57.0;0.0;99.0;AFC Bournemouth - Liverpool, 0 - 4
2565857;0.31286484003067017;0.3840232193470001;0.30311185121536255;1.0;1.0;57.0;0.0;99.0;Deportivo Alav\u00e9s - Getafe, 2 - 0
2576181;0.312023788690567;0.382985919713974;0.30499032139778137;1.0;2.0;57.0;0.0;99.0;Bologna - Fiorentina, 1 - 2
2500007;0.3195030391216278;0.37631577253341675;0.30418115854263306;1.0;1.0;57.0;0.0;99.0;Tottenham Hotspur - Huddersfield Town, 2 - 0
2565660;0.31049245595932007;0.38437482714653015;0.3051326870918274;1.0;0.0;57.0;0.0;99.0;Athletic Club - Villarreal, 1 - 1
2516876;0.3100697696208954;0.3863799273967743;0.3035503625869751;1.0;1.0;57.0;0.0;99.0;Hertha BSC - Hannover 96, 3 - 1
2500054;0.3191714584827423;0.3791092038154602;0.3017193078994751;1.0;1.0;57.0;0.0;99.0;Newcastle United - Arsenal, 2 - 1
2576077;0.31370699405670166;0.3828943073749542;0.30339860916137695;1.0;1.0;57.0;0.0;99.0;Lazio - Udinese, 3 - 0
2576053;0.3141440153121948;0.38094303011894226;0.3049129843711853;1.0;1.0;57.0;0.0;99.0;Fiorentina - Torino, 3 - 0
2500899;0.3105913996696472;0.3847537338733673;0.3046548366546631;1.0;1.0;57.0;0.0;99.0;Monaco - Metz, 3 - 1
2499987;0.3221527636051178;0.3748905658721924;0.3029566705226898;1.0;1.0;57.0;0.0;99.0;Tottenham Hotspur - Arsenal, 1 - 0
2565910;0.3140464723110199;0.3820000886917114;0.3039534389972687;1.0;1.0;57.0;0.0;99.0;Espanyol - M\u00e1laga, 4 - 1
2576295;0.31523942947387695;0.3804650604724884;0.30429545044898987;1.0;2.0;57.0;0.0;99.0;Juventus - Napoli, 0 - 1
2500067;0.3098925054073334;0.3840326964855194;0.306074857711792;1.0;0.0;57.0;0.0;99.0;Watford - Crystal Palace, 0 - 0
2576189;0.31309443712234497;0.38447195291519165;0.30243366956710815;1.0;0.0;57.0;0.0;99.0;Crotone - Atalanta, 1 - 1
2499925;0.31837961077690125;0.37926575541496277;0.30235469341278076;1.0;0.0;57.0;0.0;99.0;Newcastle United - Brighton & Hove Albion, 0 - 0
2565665;0.31355834007263184;0.3825930058956146;0.30384865403175354;1.0;2.0;57.0;0.0;99.0;Las Palmas - Levante, 0 - 2
2499859;0.3147805333137512;0.3830494284629822;0.3021700382232666;1.0;0.0;57.0;0.0;99.0;AFC Bournemouth - Southampton, 1 - 1
2500026;0.30911412835121155;0.3852389454841614;0.30564695596694946;1.0;2.0;57.0;0.0;99.0;Swansea City - Southampton, 0 - 1
2576201;0.31384310126304626;0.3808838725090027;0.30527299642562866;1.0;0.0;57.0;0.0;99.0;Atalanta - Fiorentina, 1 - 1
2565916;0.3101595640182495;0.3845876455307007;0.3052527904510498;1.0;1.0;57.0;0.0;99.0;Real Sociedad - Legan\u00e9s, 3 - 2
