;draw_pred;home_pred;away_pred;prediction;label_x;config.;folder;epoch;label_y
2576105;0.33076736330986023;0.35092970728874207;0.3183029294013977;1.0;2.0;203.0;0.0;99.0;Napoli - Juventus, 0 - 1
2500995;0.3300807476043701;0.3521106541156769;0.3178086578845978;1.0;2.0;203.0;0.0;99.0;Troyes - Nice, 0 - 2
2499815;0.3312831521034241;0.35001063346862793;0.3187061846256256;1.0;1.0;203.0;0.0;99.0;Liverpool - Huddersfield Town, 3 - 0
2499859;0.3308575749397278;0.3507196307182312;0.3184228241443634;1.0;0.0;203.0;0.0;99.0;AFC Bournemouth - Southampton, 1 - 1
2576292;0.3301772177219391;0.3519696593284607;0.317853182554245;1.0;1.0;203.0;0.0;99.0;Sassuolo - Fiorentina, 1 - 0
2565916;0.33182722330093384;0.3490443527698517;0.31912845373153687;1.0;1.0;203.0;0.0;99.0;Real Sociedad - Legan\u00e9s, 3 - 2
2565898;0.3303467333316803;0.351618230342865;0.3180350661277771;1.0;2.0;203.0;0.0;99.0;Las Palmas - Getafe, 0 - 1
2501000;0.3306294083595276;0.3511766195297241;0.3181940019130707;1.0;0.0;203.0;0.0;99.0;Olympique Marseille - Montpellier, 0 - 0
2565910;0.330943763256073;0.3506307899951935;0.3184254765510559;1.0;1.0;203.0;0.0;99.0;Espanyol - M\u00e1laga, 4 - 1
2516972;0.3306594491004944;0.3510984778404236;0.31824204325675964;1.0;0.0;203.0;0.0;99.0;Stuttgart - RB Leipzig, 0 - 0
2501006;0.3301706314086914;0.3520079255104065;0.3178214430809021;1.0;0.0;203.0;0.0;99.0;Angers SCO - Nice, 1 - 1
2565801;0.33189165592193604;0.34895238280296326;0.3191559612751007;1.0;1.0;203.0;0.0;99.0;Getafe - Deportivo La Coru\u00f1a, 3 - 0
2516834;0.330578088760376;0.3513365089893341;0.3180854022502899;1.0;1.0;203.0;0.0;99.0;Eintracht Frankfurt - Werder Bremen, 2 - 1
2501040;0.33062106370925903;0.35121992230415344;0.3181590735912323;1.0;1.0;203.0;0.0;99.0;Olympique Marseille - Nice, 2 - 1
2576215;0.32991692423820496;0.35242167115211487;0.3176613748073578;1.0;2.0;203.0;0.0;99.0;Cagliari - Napoli, 0 - 5
2500936;0.3305895924568176;0.351218581199646;0.3181918263435364;1.0;0.0;203.0;0.0;99.0;Amiens SC - Toulouse, 0 - 0
2576320;0.33077818155288696;0.3509020209312439;0.31831979751586914;1.0;2.0;203.0;0.0;99.0;Bologna - Chievo, 1 - 2
2565709;0.3304899036884308;0.3514196574687958;0.3180904686450958;1.0;2.0;203.0;0.0;99.0;Deportivo La Coru\u00f1a - Celta de Vigo, 1 - 3
2500838;0.33076298236846924;0.3509390354156494;0.3182980418205261;1.0;1.0;203.0;0.0;99.0;Lille - Toulouse, 1 - 0
2500887;0.33071741461753845;0.3510167598724365;0.31826579570770264;1.0;1.0;203.0;0.0;99.0;Angers SCO - Troyes, 3 - 1
