;draw_pred;home_pred;away_pred;prediction;label_x;config.;folder;epoch;label_y
2576114;0.14022007584571838;0.5400949716567993;0.3196850121021271;1.0;1.0;245.0;0.0;99.0;Milan - Bologna, 2 - 1
2499872;0.14095768332481384;0.5385090112686157;0.3205333352088928;1.0;0.0;245.0;0.0;99.0;Liverpool - Everton, 1 - 1
2500995;0.14042067527770996;0.5396632552146912;0.31991612911224365;1.0;2.0;245.0;0.0;99.0;Troyes - Nice, 0 - 2
2500865;0.14017319679260254;0.540195882320404;0.3196309506893158;1.0;1.0;245.0;0.0;99.0;Troyes - Amiens SC, 1 - 0
2576118;0.14019028842449188;0.5401591062545776;0.3196506202220917;1.0;1.0;245.0;0.0;99.0;Udinese - Benevento, 2 - 0
2500010;0.14119896292686462;0.5379910469055176;0.3208100199699402;1.0;1.0;245.0;0.0;99.0;Arsenal - Watford, 3 - 0
2499939;0.14069761335849762;0.5390676856040955;0.3202346861362457;1.0;1.0;245.0;0.0;99.0;AFC Bournemouth - Arsenal, 2 - 1
2499987;0.14143942296504974;0.5374752879142761;0.3210853040218353;1.0;1.0;245.0;0.0;99.0;Tottenham Hotspur - Arsenal, 1 - 0
2499940;0.14220479130744934;0.5358363389968872;0.32195883989334106;1.0;0.0;245.0;0.0;99.0;Chelsea - Leicester City, 0 - 0
2501049;0.14025305211544037;0.5400238633155823;0.3197230100631714;1.0;0.0;245.0;0.0;99.0;Guingamp - Olympique Marseille, 3 - 3
2576142;0.140486478805542;0.5395216941833496;0.3199918270111084;1.0;2.0;245.0;0.0;99.0;Crotone - Napoli, 0 - 1
2576189;0.14012034237384796;0.5403096675872803;0.31956997513771057;1.0;0.0;245.0;0.0;99.0;Crotone - Atalanta, 1 - 1
2576263;0.14057137072086334;0.5393391251564026;0.32008954882621765;1.0;2.0;245.0;0.0;99.0;Roma - Fiorentina, 0 - 2
2576095;0.14120638370513916;0.5379750728607178;0.3208185136318207;1.0;0.0;245.0;0.0;99.0;Lazio - Fiorentina, 1 - 1
2500976;0.13979357481002808;0.541013777256012;0.31919267773628235;1.0;0.0;245.0;0.0;99.0;Amiens SC - Troyes, 1 - 1
2576311;0.14063607156276703;0.5392000079154968;0.32016393542289734;1.0;1.0;245.0;0.0;99.0;Juventus - Bologna, 3 - 1
2500891;0.1415718048810959;0.5371914505958557;0.32123667001724243;1.0;1.0;245.0;0.0;99.0;Olympique Marseille - Strasbourg, 2 - 0
2565818;0.14160498976707458;0.5371204018592834;0.32127466797828674;1.0;2.0;245.0;0.0;99.0;Eibar - Real Madrid, 1 - 2
2565910;0.14161153137683868;0.5371063947677612;0.32128211855888367;1.0;1.0;245.0;0.0;99.0;Espanyol - M\u00e1laga, 4 - 1
2500022;0.1402321308851242;0.540069043636322;0.31969889998435974;1.0;1.0;245.0;0.0;99.0;Leicester City - Arsenal, 3 - 1
2500844;0.14091183245182037;0.5386074781417847;0.32048073410987854;1.0;1.0;245.0;0.0;99.0;Strasbourg - PSG, 2 - 1
2576201;0.14020660519599915;0.5401239395141602;0.3196694850921631;1.0;0.0;245.0;0.0;99.0;Atalanta - Fiorentina, 1 - 1
2516891;0.14079055190086365;0.5388679504394531;0.32034146785736084;1.0;2.0;245.0;0.0;99.0;Stuttgart - Bayern M\u00fcnchen, 0 - 1
2576161;0.14007367193698883;0.5404101014137268;0.319516122341156;1.0;2.0;245.0;0.0;99.0;Hellas Verona - Crotone, 0 - 3
2500838;0.14119599759578705;0.5379973649978638;0.320806622505188;1.0;1.0;245.0;0.0;99.0;Lille - Toulouse, 1 - 0
2499859;0.14087466895580292;0.5386872291564941;0.32043805718421936;1.0;0.0;245.0;0.0;99.0;AFC Bournemouth - Southampton, 1 - 1
2500939;0.14009779691696167;0.5403581857681274;0.3195439875125885;1.0;0.0;245.0;0.0;99.0;Lille - Olympique Lyonnais, 2 - 2
2499973;0.13950827717781067;0.5416290760040283;0.3188626170158386;1.0;0.0;245.0;0.0;99.0;Crystal Palace - Newcastle United, 1 - 1
